Id,Price
8659,240583.28307214752
5107,330516.3570551293
3843,248115.68856532592
14610,399117.22609418904
15505,161619.7142576988
5060,269002.32892397
16055,246916.91950927116
14963,193827.00602055833
4118,142037.64617454493
1672,183571.9251178313
3209,179284.21600819202
16515,142611.07410273838
973,174763.9114187666
12529,189567.0298209065
5896,112923.58849576315
5450,255548.447701851
3249,162134.45903700386
8911,177236.36410133692
5898,225859.8836948584
1024,179182.73459499422
4766,212492.60999457896
15804,184361.8019869658
14303,207748.491614497
10707,184725.26120430496
6605,209574.28346211265
1138,356864.019501324
14088,446523.6779961557
9154,187802.5975913179
8190,203076.31928109165
398,300001.4274044212
13302,230803.47842843382
9696,151895.07191720267
16786,118376.02893038964
16230,205809.75979187462
6552,186175.8700043268
923,218207.2329650024
9602,328968.12692917255
5857,263106.03592206264
8120,172633.9896380517
7134,187686.80944140113
11726,172730.71783886652
8069,117589.33409660535
12420,169279.9633883367
8604,187202.08301847233
4854,286558.1010190669
12212,186507.48170243093
12099,357528.2500952483
3882,409332.0848456264
6995,291583.5082975131
10172,214094.7559751353
11672,317555.61496825574
12897,282155.5515361849
16097,181656.46713124876
6779,310152.8668257089
11199,190820.6292578441
10816,364603.0378987076
143,380197.3259623125
5399,251302.9146293499
3286,155859.65480194186
13706,215440.97942876533
1935,389123.58925718674
16000,178286.41436448906
2860,211112.49085130903
11407,168165.12626821495
16378,282281.71426194394
12278,180685.68546351805
3842,167933.24940946008
2692,331643.15912185924
7699,188160.68587048628
6825,270052.3988381134
7268,328024.2219733104
1477,401611.7782086876
9887,191867.83224413008
9436,187222.70871196716
3179,230329.06946015742
1350,444834.1832531736
10643,195519.10534536396
5793,236955.3012827028
11494,463713.7213950439
4206,184864.05887001057
12419,248787.6630711341
8530,276624.5587881055
5985,126278.46610504495
8908,193203.8628017885
256,121685.01913578596
7234,163223.13832041703
5648,221954.1744799209
3014,226860.91793101068
2184,192555.1334481842
9189,259663.72531050217
14884,192578.33024086113
10333,173766.48318182796
15896,138298.64454836355
13269,141584.28589904783
8603,263190.576262517
15087,174702.5832881506
4344,200652.90201372906
7981,68450.89220705803
10908,235043.39747458193
6190,160478.771940037
11742,196116.35216705658
9224,144270.54471739207
14667,214950.662415917
458,191727.79638247014
2464,343140.68216851214
12320,240513.29977305152
278,211049.68213762692
2912,241215.06032743
6698,228218.28843033637
4510,116774.93051346553
4183,178419.15377035062
5551,216402.62476974662
12187,174952.64654442988
7948,221537.11413018082
10808,193935.39722566292
12432,188662.030875895
5356,179598.06315501005
8984,488305.6382258546
9203,185273.09469973392
15412,89986.21698225269
12041,133204.67063177287
7644,281357.38934522023
7071,201920.25753423586
10685,178616.71362025783
6763,179064.6140613285
940,141568.96322252025
14959,200998.44844113188
1338,150426.96028602938
5351,127929.04833151265
6524,195251.1163346501
12516,149734.45110038933
3288,252241.9709659062
3146,225497.6654379484
3954,181068.33981626094
11955,168510.8437993135
1211,216387.64170333077
15668,206553.1933134807
1320,86162.21069811669
9108,180223.36993119743
16482,160031.8552580172
5017,140240.21432784895
8290,201776.38074849584
4304,402456.4349159446
1930,205299.596897561
12530,168258.4046064114
11295,356237.7861284608
3002,152699.64480421276
15483,162789.77033154646
11525,199390.14546508167
13978,134721.82915048322
4885,151038.01206132106
8325,173586.1678503776
3630,122659.09875766076
9165,190006.5452606538
13945,242320.54642432884
10663,193542.65919442833
14803,179187.1976446811
7621,192095.76154476692
8205,223396.03361095465
10387,201682.008528161
5457,150777.07111349725
10234,356825.90701175126
6251,171112.01710961902
701,262040.45857439714
7930,180990.00457699553
15028,130581.3912648395
12172,70384.08782314621
5805,184212.05729252403
7411,267851.4431532206
14806,200646.37161779054
7890,165603.23902078695
10440,150466.9263328124
14926,167992.07113350354
5381,149193.49719167742
3800,392428.447895739
10511,228317.94564049187
9324,244688.66968537372
3313,216892.01589758985
7351,146946.5427253668
8459,185874.01220477824
9957,122008.46947680987
12024,164470.62613577486
4380,232901.81150163506
5042,160478.2030512576
13289,148217.7016751664
13407,397742.2238248224
13258,149042.52126773243
15993,258487.69307210206
12525,180178.63106407988
4062,219957.81967954827
12065,200002.02520040373
8227,193223.40979689878
11333,169134.43674345152
2867,138397.20901589983
3319,248788.6750980447
3523,305615.5073715871
7055,203174.62122119282
14930,174938.6658537863
3444,131698.35964968128
2940,317706.4492756493
6935,373593.43856538786
16116,334200.92031468323
13370,243674.98473414558
6103,210291.53593557276
7446,185310.17638483786
1859,177640.89170768816
4079,186193.176160791
3228,169693.71745282997
9665,159693.31839657243
15957,383954.97846489237
11533,194666.72353557913
2314,123931.84579906022
4096,205031.6764102228
13437,175565.82825435608
5980,215195.39295478084
2008,167398.2042279539
6754,174079.0923588205
4129,160003.31494977482
14557,305225.91189113545
7096,299790.3283969111
14297,250301.32640383102
3967,238840.12996946007
16485,108383.40240596735
13075,340996.17973910755
14289,185819.04995783832
10988,158338.8916451307
3230,145279.92170331776
13250,173696.85840544908
2559,210144.3545349174
7739,318798.7982008326
7213,166981.57585932364
6639,204112.87432407343
3164,288472.84274260025
15207,164672.8126641272
5113,190377.33279355778
3929,138226.94832937297
14493,248040.60601954386
11110,189453.57070928506
2033,194945.3688184262
16057,206454.9640731714
16709,231520.67460192528
14313,158771.27121078514
1028,295599.5729628898
7187,103297.19053163828
3738,334366.42527663126
9869,322426.17000010144
12644,191623.19300043568
3686,124348.61923773067
9196,287426.93268736615
12326,199632.25431485265
4936,179496.87799050726
13314,164373.54327055236
9857,328931.83720858616
519,189633.89893282656
8410,170096.01429719102
1720,177110.4275857873
10341,211941.23278680007
14415,188308.96340082644
10613,272344.23372472485
8027,222140.55737210828
15539,278771.88746737083
7431,278314.13843354763
1370,116645.14860309749
12708,157792.7086193626
2250,219957.9844038483
14758,144633.5025468917
8525,365484.1397875342
1538,282888.364202727
1142,145354.32696613122
1152,247812.98433463232
9802,187395.86172231182
3331,312389.06209003244
15203,183611.04847042158
4247,173685.06137926911
1976,415505.07282300235
2346,178252.9427266788
10078,241317.3430738828
1938,203374.2223909968
7819,189883.35085421376
2168,243479.52684371316
15634,224906.31361157232
8465,232572.7642132906
9313,157901.48870154898
6539,133370.5279930018
6325,102268.17222958774
13442,261536.38247680274
9967,181334.67076598786
7893,199794.65599570062
2861,194511.7218294518
11031,306042.367018711
15073,134030.07320548198
13837,163877.6451941109
2524,255045.78613044118
8617,219100.32359197896
13513,191407.53281243762
3081,302414.47359507444
10675,357329.1898488216
1907,87688.78817521414
4872,242451.0192523346
16274,431348.0920891043
11837,230907.86919204122
16577,249156.45568109408
5231,328487.04432511656
11315,211447.13613941107
273,216049.30558076684
8363,235772.591377809
4255,220399.4082849787
16330,223570.7280119776
11528,179987.44007703834
14799,287200.2014264915
1611,254798.37892393404
9234,176062.5937438561
1633,113059.0474315501
6791,214813.1293262952
11567,375147.68703269475
3070,237256.42577456587
12094,239294.27977292993
14335,329050.8914894456
137,171472.956943017
7182,163612.06675380663
11718,184733.7565757645
5194,86948.57097342469
97,359158.2929002976
5118,425324.07505997
13920,317758.3070349824
9952,191631.26817126657
15337,209809.3088010212
10243,217790.88275976627
4048,421961.45280090603
171,149548.40425944477
11378,167177.79837913043
14190,178254.3108179959
15265,158462.74400835158
2740,144509.6910914127
5573,267299.29792318115
4481,218929.0643071478
2631,156564.19287315293
4984,253895.85130347314
16466,171512.01229959575
16716,130472.35479804137
15325,179356.02116362486
10115,175680.91760473105
117,476937.05402562226
5476,97345.00395955889
11757,177189.70193328123
12359,130380.42717693571
15546,187165.5101687836
8133,165496.00314818232
9018,324171.41835350986
2075,170798.26062050127
11170,303754.085332162
15733,204344.69625509545
9280,145868.71517363316
10734,337940.2677486062
14071,157811.21294646722
7373,225421.81850608368
14736,180522.67071019125
3458,116558.1638559809
6183,174616.98053109166
7825,216938.70030755858
16775,205316.25139887683
5717,180279.4071758497
12397,140781.78589953433
8189,491501.53285277006
4423,217888.56557649001
3994,145365.7786730764
10342,191984.4688144817
10051,187658.8069828795
9453,145666.83525760187
12593,458651.5302747743
1274,86691.36651604554
6933,340032.8971012846
1761,151174.7152085232
7157,334923.62141177634
15169,146816.90035420272
6792,321758.9207909112
13830,170131.0863014204
7240,211161.29251499026
3051,255356.41209122754
6550,116646.02151812828
4603,191671.10184479688
5729,164736.23685739812
13473,315900.6116949255
15104,157325.82147098993
6599,346590.6320245523
2216,256628.45559343134
8721,307910.12201451004
3645,191941.33664098874
8664,224280.71125330572
11001,200152.00828142703
753,162570.85682769606
8129,229829.56808697135
15235,181681.99743744603
3359,206289.66716575532
10424,210788.0953126137
10226,232587.63667704974
9252,186068.48802687583
3008,247685.68769803847
5849,177892.3473112119
8494,169943.3832293823
6764,248340.7204503867
12445,330395.8109096663
11716,180917.70423920517
4508,114517.47688201997
5669,203384.58133781943
11427,121903.37956884256
11065,192152.48641928792
8910,225471.0841915759
16401,359689.25876162894
11913,156645.9597078032
6221,212238.64028325028
10839,182456.98799641873
2809,213784.73055974007
13311,167092.25999749723
6866,193844.43897627507
6019,172838.7710102625
3024,166263.5731660786
1391,228572.35964395572
15904,213270.965467072
15858,311767.39475244423
9911,238049.8212695921
16579,208310.71470641354
4394,281022.0523851986
1468,475983.1307459506
12965,149375.22711495525
2249,180436.4383242285
14384,153601.66976858905
13040,125182.50243948621
8872,141022.9456325392
12864,229422.07385781797
15712,179690.58867633712
14049,185802.9353214968
1840,126904.32317842299
12019,177300.17571972308
8948,164593.70898370232
15154,210165.4602609447
6943,147380.64379966084
12564,371451.4859893273
12766,151915.0163174816
7255,237260.9059476761
7962,155205.22112257665
709,136956.3756924877
4634,129795.92288425524
889,234185.28473806474
4774,129007.24361680754
13890,180397.71039827244
15431,136958.73164608443
8726,340014.63474402943
10373,137538.78906928792
6413,182865.1311307199
9761,120711.90699212645
15864,147563.4206865114
6147,146009.68599118775
3384,248766.46897041608
320,244315.22998516302
8006,175806.75605821246
14395,178076.36516309212
14976,100852.45389400449
12185,226013.8048876237
4779,140678.24210211047
8551,156300.8732020891
9025,271287.8820649821
10616,222093.65266860102
7475,98491.18996778163
6341,322040.6916349548
14163,149879.28958728292
2211,191667.8791926141
10532,288645.90275848826
14338,140186.20785404564
831,173901.96355100477
3382,174749.99058535378
9209,305166.76195701724
7188,225902.65833375577
7197,223117.18585688045
11270,167353.51334694002
15918,86033.72856804132
6937,454366.7187499668
6178,181226.75597811583
10668,136493.87406110854
1413,261442.93163191146
6884,354724.7278830065
8266,191054.91734480596
14019,183304.66093892415
16764,146244.57951909912
15306,169863.48963358768
3740,221970.85150267847
5298,185606.91175374982
8319,179686.88640851012
4229,176283.81969014727
13429,182579.63527039828
1753,398564.2456178855
860,251807.50482395967
14219,158288.13403741864
12113,202792.95526535716
11309,136531.73832250136
9930,208104.99687645328
10570,195861.62483370665
2839,150619.47729705312
6699,125113.69216380628
16647,117201.6724263371
5325,246280.2746942442
13733,145374.439061536
7818,326323.51164392254
12505,237081.24153389697
9489,200714.4361047209
10106,187811.43737821165
7864,206850.44028180916
5134,284045.453017238
11859,144702.06535424356
7440,384492.88379266293
1525,311886.5544156273
7339,190064.3837317862
8,326815.5570199252
3248,127395.87770392314
8995,233701.61062585426
15178,73878.40473484586
8594,169051.86859544076
15770,223257.67805178673
15859,335388.57576973015
1735,311328.454909149
11410,503623.38386206544
16397,164747.9233414996
3572,151929.5327650621
5501,108106.8473935633
969,173773.91339834605
6977,372616.944129785
1233,178873.93281405343
4258,147041.6732280893
90,369367.01421558985
16650,171102.33205629923
197,104826.39969660234
12514,243641.3641662869
4367,177773.47086485117
3199,216263.73559822515
5600,200642.2600195174
11641,159415.66873145237
14609,113327.39638446236
12775,162416.00025342655
14240,170233.7252350497
7933,180099.20889606085
6945,350093.93815409613
14006,200417.87964290217
6320,245924.4436211438
12061,202709.11787640702
16369,223140.7893334915
16354,381216.5249049171
3970,300524.70194538584
1048,206575.57973950938
3639,217491.67894097403
14448,241765.7265581756
2812,434756.30714316806
3932,150164.78623585132
14875,325415.2261739943
8883,117138.07078710875
7622,290045.7438543005
7252,123704.81228750592
9751,175552.95260594125
2378,200265.0054414306
6816,248795.60149235316
15358,177334.88648609447
7843,146769.03373492195
10448,389998.81714437495
7840,290179.67279492674
8880,239907.5589322996
12551,382637.8623330116
15470,197471.4311795382
16207,226898.32840224475
12123,125494.44891381632
15247,376228.6457382013
7481,188768.19399514643
16171,356145.5719636394
7461,314118.7851726064
902,255614.51854119726
13094,172923.4629416604
11584,249675.36827918125
4462,206289.263878228
15576,148856.07868174335
16606,244728.58226268215
5427,288903.8006643812
7725,170351.58310916185
5409,170542.80898806968
12579,130833.55305014557
12013,244032.30388891706
11321,187341.6483777048
9932,144274.12713175933
591,149429.14217428985
10357,205287.5661106666
3336,221151.06978769533
13,199921.6153209957
4809,227256.19897955772
7555,189399.7674815693
15172,364611.0635764069
6989,152552.6368230963
4707,180089.57217575103
2046,226295.5541769538
6495,88727.38793984846
3873,188856.859841868
7061,201361.8870433635
12112,217421.05698417887
8917,315361.9207333413
7735,170910.0489170197
16442,217944.03227020957
4244,170481.07051932582
3747,241273.782151502
11086,182853.79982660565
10080,206521.47923235976
15057,271782.64457063825
1331,187741.9375630335
8891,157851.57438825027
13411,227835.93623511214
16730,213007.23921763024
2267,198013.71979711295
3022,187415.34959271632
11190,218023.25871698762
11857,192106.04889072495
9318,194520.66408010887
16512,156958.63540003425
2053,211193.66021477795
13707,129566.57454379667
12143,158454.96860576866
14080,162890.28570266633
6130,177815.63408916927
7936,86928.92867594195
10101,171073.41880772245
5663,190435.1270062909
14811,129288.92606449766
1366,183219.5210664125
908,196328.18612812072
2953,125486.14231995161
14629,135188.32802198405
15096,418998.04925863387
2115,185004.9351226954
11770,152102.1052201506
12701,187130.92201199595
14584,131065.30439493612
1893,399432.8058979706
9501,460545.49952231057
2138,126929.32688626074
9346,203153.78447311794
15960,332330.2774469674
8230,167835.68450932775
13843,212728.04727956263
13810,236072.50616805334
15650,193310.357245827
9974,137250.7182749115
12200,194935.43200328658
538,194059.39326997782
5334,193345.74433219913
14823,119489.22656990968
4817,170582.61961533505
9041,198581.73867446222
4359,282029.342718956
4852,248185.751459401
10141,147258.7554946646
1503,214703.83648917841
16256,375752.0290623965
683,100505.91511877062
14382,195522.74638571334
7248,213082.4809427825
1200,177086.09406385146
3563,173048.57785553276
3681,396441.56216987985
3053,259922.87112796959
4099,208639.79700540108
807,115014.83260799228
4658,293957.4190981844
3535,177683.76776736812
12548,149483.66530607204
10488,204463.74579244145
5851,159142.84252694476
13736,197236.85900976817
875,171059.25571282167
14449,166964.68474231343
3958,341830.4961223382
10727,178448.5337276215
11296,135189.24429751057
13646,252408.1864446821
9599,270796.29138875374
7135,310036.9755152538
5943,348627.2685759728
2695,289054.9022904066
6766,209945.1075257731
5630,189606.03295203816
13586,207080.2080147047
3507,402922.80664985
10014,138090.4492969504
459,248628.0384939294
3582,289996.14355129143
8560,277406.38055358554
3372,180162.8988061535
13109,242683.16744257585
8160,177566.7199775302
10706,242545.3414217138
9104,323860.2946801953
2870,201595.41141897146
13712,134460.7649001148
13924,136143.74840248114
798,231532.3167435901
9750,433215.50410004036
16248,394527.95844962006
3170,180240.6025314154
12700,242405.13577046347
10601,130500.34178114301
514,219864.9495038511
4010,303936.2176562273
8124,157080.54293138522
10800,170916.0302751808
13628,185848.86345534175
11637,150350.58644921586
781,171037.5644796103
16156,192490.4423325867
12618,256722.02099670342
9766,154578.1326347565
15987,244804.40795574494
11051,326523.6961707162
7673,213716.6338065169
1245,401658.95989491453
2443,153213.34590028125
7413,92286.47786936944
310,137773.24476889858
10921,249470.99116801578
8709,98050.65615347691
12404,336268.0323548588
14986,226542.0064715283
10714,331173.1935493267
14286,204519.81415420966
13828,334622.6828319982
8926,432962.39067784196
12233,184092.84423976962
3913,202216.51308486945
5221,217429.1976284803
14965,92547.95758701234
862,169410.01077972175
13907,133878.56140357055
5418,185583.1818565907
2045,189044.0344760073
13321,191679.8523350224
2762,217168.6301790804
13888,192785.57492483128
14962,118270.99016106217
13305,355842.0189522989
8487,312886.8665931848
7146,170185.94516514693
1134,174783.2007332434
15092,339401.03787199006
13760,221488.2839872858
11958,459512.6833165869
3177,176780.29332136773
11350,205826.1757076654
1524,104582.593162243
5527,250833.6696442547
2872,198150.03512464446
8602,385398.7854713523
3067,326846.8145664873
10435,212740.69766573486
11222,213845.71760001787
8700,155028.30644528687
10961,221117.63246883688
14305,198703.59867283804
8362,269718.0633813802
4979,156250.41127218577
7180,341970.64950562135
5763,106277.36459270079
2192,218915.43389296703
13581,196129.2230607327
10720,156632.5844168825
1358,234119.49280041328
13366,321254.92846325017
13539,382104.7447615728
12849,192753.67099802368
6794,180684.96566279914
525,481358.74188386335
12223,360878.2574639088
16271,125324.93695843006
5818,136594.47816137905
16588,276072.2467180637
8981,126516.81028573055
16476,123192.35106420702
14663,184136.32317901615
3,144519.16493866534
6615,131965.1135925264
12215,270313.7252825654
304,258311.46727274207
13634,240872.44965570737
9208,171254.0377533693
2175,171939.40746354434
250,212677.9775344216
6045,200829.68376215163
10516,154864.1304718494
1852,463737.2478060732
1573,192802.00444847424
15079,164053.84990149143
5500,176056.21609596175
15775,159250.52777662186
3198,168853.1851634844
6718,189258.7819789632
4149,185527.86659193278
9627,243649.1707493426
7595,295170.991375597
4538,188986.89837499557
3555,214416.02134569432
10483,347968.72945845575
8834,169972.72594736773
16412,182267.24432481878
6449,168112.28680587755
2767,191939.9561014215
11498,175647.0756706198
16472,148530.10025873844
178,278606.41957946366
10948,174767.41378616836
13313,278262.7829643919
8065,148318.6898919317
102,150198.56434898236
14428,138156.72271455626
11973,140812.13607241277
6663,192437.5214774943
15989,133408.2971065517
10955,415811.6702368172
11772,148586.89460148005
11364,246548.35208308633
7082,173580.5556675314
7749,502874.3834434489
6428,132674.67067335348
6869,99496.8260071811
295,180813.23009084552
12266,228967.29864902108
11129,223453.0664491322
826,413022.5663714189
3262,233871.57180919748
15641,315829.4204968289
1662,459643.7929736451
10926,224207.2542831766
10232,218129.41874577876
6376,185025.56634140867
7817,187091.30981724587
354,201171.39065341346
10076,195256.38177666132
11379,324333.7171293702
10184,131978.55002935475
4696,385728.20188667014
13562,505052.1221155699
5436,178699.77883057029
13196,106242.06789401447
14939,359348.8328450036
14004,192813.85652650392
5916,188994.79476902643
7229,180220.97909506678
9143,162204.5586304013
3440,196922.4307393512
319,171605.59278239927
11683,231396.95004271995
12647,232955.9289230095
12788,149433.00120159934
13662,242405.1885922259
423,280975.1219232814
5222,210273.8309811545
9242,180575.74169933647
2641,182043.82750206598
4855,131179.91496266262
5360,190034.70029331208
9799,176019.60352356758
5526,249676.8908799807
10309,159043.37572660507
2144,394905.6228639951
7191,203366.6484808677
6732,157078.86811636775
14789,155218.7745965598
13525,155904.4075208117
4066,289998.08308152336
16422,195815.0778410089
14890,213084.08055304657
2922,226738.63769618925
3601,119063.98404782411
13416,116438.52890311353
14363,188127.28565423805
9496,274923.9871492501
7115,313322.0443376657
8615,135340.90514653485
5218,70025.85962984603
9493,210495.4674573948
10623,174643.74491162022
2272,143156.82951357376
3352,321369.6268007115
84,174033.35987850474
8086,123527.1119191862
2595,179338.73362695164
3531,156180.38078784087
7460,338525.86725173617
9214,263244.28066605603
2790,232697.85350262423
10548,224214.3287443267
9218,176734.0741472509
7435,183934.9895576584
15780,192015.41723581168
7640,217677.57426765506
6223,175462.5446493953
3425,112479.36095967331
10582,151740.57166654395
702,245725.6784787169
2111,176822.1006615578
11730,198550.78597852823
9865,261982.67793141148
16478,337963.9144995947
1885,223014.3727652453
3956,356415.9349074122
16735,106492.3600123957
15264,206057.3397009967
15971,166717.34421485735
5584,204449.29233245447
15242,171721.30328848018
14358,195604.1136254609
11300,209989.4705982909
5446,175898.3422662107
3934,171955.71317877312
6610,180201.69619063844
10164,277279.1884741643
4646,195271.62524966695
13304,202681.89114583578
1985,209699.39432700188
4746,142242.14895257822
7963,203138.62651925103
14083,282808.5041448867
13140,274594.3013684367
15023,264958.5435789131
13093,238194.05289109956
7160,186343.3083210466
7407,183264.30436425295
16056,187763.495576307
751,489275.4295067261
6179,74999.75400475916
9137,286142.24921350094
10992,281360.59176358674
5744,461308.19018936844
10884,154576.8718772485
12858,282223.68804580084
13005,324488.3141503037
16714,187459.24050948463
1419,215523.7318542036
6064,201483.25144209436
3771,192499.34400603484
5945,497527.2398641069
8453,63532.696547942774
3806,159426.50271322628
16748,247554.1575934258
11380,223264.28473592026
3107,204697.85678051208
12003,206436.38996571663
14567,227402.1890110318
1079,195532.69353881574
11705,159874.56585817272
7814,196012.17884348278
10174,167611.23340341353
5514,240544.58843511547
5265,260313.60006820608
10520,392712.9961469932
13195,214741.20788340247
14601,420981.7148867153
6012,201521.91050290293
13079,162633.82304107968
9009,131714.29455600414
3122,183988.44859291278
5470,233504.43319431372
4840,163344.29714730152
6270,276461.6279258934
9158,97790.82363670385
10120,127960.7622073437
10672,298478.78818414407
4573,147418.95692161567
12118,300406.8788823897
7447,126720.8559512238
2171,210176.88453770764
6126,317051.8072856214
2836,169669.8185016794
1457,251517.12048730592
11165,237393.5569183747
5923,224175.43217322056
1813,197564.89122672507
3492,251974.1893522346
1917,322384.27001652145
965,408540.4641519548
15795,147635.48602239526
821,210290.4325206112
4568,185240.03818419654
9078,229177.22679298648
11371,124155.32187505614
5149,195762.40615945088
281,195095.09355971884
1918,252543.76181203223
776,123879.96532014699
210,206486.4936222054
10782,178815.32266349587
9653,185247.96039380587
9372,156361.37510011336
5868,159285.56088592217
6176,137176.45441328594
3969,117573.86770612108
7427,139127.456970559
8544,493476.7008451432
5219,212949.74880363644
16488,133739.56922578323
5855,246206.00142928815
15920,117616.84706033547
4393,436257.3137504752
5770,160586.40209317638
2900,148753.5694667294
8622,89423.76670318494
11610,270975.31847064925
10969,108165.096269892
11029,179704.57779775272
6193,336272.81010692054
14087,473473.8047573059
13623,167017.40989550468
16689,178483.83731631932
1027,212561.96542020346
949,145983.888006534
672,110638.63982505356
13832,155799.64962387754
2471,199700.37460146553
8728,299604.17078917543
7742,233337.93921691578
2698,211600.91510965693
9084,174893.916390319
6075,286295.6039674964
2874,173339.34962945423
13119,133509.33750605126
5010,216483.95376803397
1284,175786.31263141555
1151,166896.98417376957
5110,350899.6176107443
11386,135653.06562103226
8019,214458.26499854893
2859,123104.9276945971
16110,177728.35639120697
16027,310699.4130920492
14902,180917.34332847586
14301,195815.11308139353
2451,224789.12916083206
13596,135012.0864935022
1464,136799.39386408075
7927,423143.7883721883
9638,261266.93559195072
8009,296929.2567307051
11903,160584.38493632927
9243,113091.76318989848
547,190514.9818165494
5511,118238.93686564936
11247,183558.6946081033
15928,277577.5362909156
3434,206953.39967738467
7614,108230.48615173272
1380,196273.04860046456
2770,137631.64428393156
111,185678.93502089032
5994,124842.34797171295
12341,194352.34416734477
2787,252896.7257858984
14410,307437.4758377386
15983,130241.54163481202
14876,216741.10968405512
653,188546.28108778474
2174,254492.55307214815
2575,327381.4374349929
7976,163598.41058666582
5812,308616.2544307662
13589,452436.97078901716
9122,135307.60095965752
8159,488179.70077518723
8754,322165.06856909377
9321,216353.72549941912
13535,184012.05095209545
2083,167874.35401522045
2689,356853.15337025665
2248,183292.6768650051
11649,163937.4357492469
11045,399108.15261719073
1276,92379.84039986013
5962,143948.34616497773
13012,164976.03098236324
4642,184757.50253794005
179,173724.34837724522
15347,431578.34331641195
3339,158298.50048936895
